person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
1696565,3876566,misdemeanor,property,2018-04-24,3876566,42.41095890410959,F,Black,2018-04-24,0,0,0
1111687,5936371,misdemeanor,other,2017-04-03,5936371,33.51780821917808,M,White,2017-04-03,0,0,0
53882,6413834,misdemeanor,property,2016-11-16,4816008,37.16164383561644,M,White,2017-11-15,0,0,0
83874,9915986,felony,violent,2020-10-01,4159297,24.51506849315069,F,Black,2018-03-19,0,1,0
1745147,6992104,misdemeanor,drug,2016-06-02,6984366,19.624657534246577,M,mixed,2016-06-04,0,0,0
2293944,21330662,misdemeanor,property,2012-01-08,5847419,38.967123287671235,M,Other,2017-04-25,0,0,0
84027,8005918,misdemeanor,other,2015-08-31,2680535,39.26849315068493,M,Black,2018-11-18,0,0,0
1061804,28625834,misdemeanor,drug,2012-08-27,7382549,28.82191780821918,M,White,2016-03-07,0,0,0
15353,1457735,misdemeanor,property,2019-06-13,3039691,34.391780821917806,F,White,2018-09-11,1,0,0
69831,6029745,felony,drug,2017-03-08,6029745,28.375342465753423,F,White,2017-03-08,0,1,0
16944,5236325,misdemeanor,violent,2017-09-06,3471309,39.66849315068493,M,White,2018-07-09,0,0,0
25670,10003416,misdemeanor,property,2013-11-15,3949162,35.26301369863014,F,Black,2018-04-12,0,0,0
940651,8842867,misdemeanor,property,2014-12-01,3015248,40.293150684931504,F,mixed,2018-09-15,0,0,0
67939,11140088,misdemeanor,property,2012-10-07,5475688,60.42191780821918,M,Black,2017-07-21,0,0,1
251820,4204521,misdemeanor,other,2018-03-10,4307219,31.624657534246577,M,Black,2018-02-20,0,0,0
7833,10850132,misdemeanor,drug,2013-01-23,2827385,40.71232876712329,F,Black,2018-10-21,0,0,0
220893,6278800,misdemeanor,other,2017-01-04,7488749,18.24109589041096,F,Black,2016-02-08,1,0,0
91718,2422086,misdemeanor,drug,2019-01-09,6028961,29.572602739726022,M,Black,2017-03-09,0,0,0
67939,9092645,misdemeanor,property,2014-09-06,5475688,60.42191780821918,M,Black,2017-07-21,0,0,1
1063563,4332878,misdemeanor,property,2018-02-14,4827776,30.816438356164383,M,White,2017-11-13,0,0,0
1439871,6603878,misdemeanor,drug,2016-09-22,7030740,30.698630136986303,M,White,2016-05-20,1,0,2
1745147,2498123,misdemeanor,violent,2018-12-22,6984366,19.624657534246577,M,mixed,2016-06-04,0,0,0
126282,6444267,misdemeanor,property,2016-11-12,3573863,36.465753424657535,M,Black,2018-06-20,0,0,1
1688253,6018776,misdemeanor,other,2017-03-11,6946113,33.14246575342466,M,White,2016-06-15,0,0,0
28865,5883782,misdemeanor,other,2017-04-17,5883782,20.852054794520548,M,Black,2017-04-17,0,0,0
14836,563869,misdemeanor,other,2019-12-05,5627332,26.013698630136982,M,White,2017-06-18,0,0,0
175405,4862015,felony,violent,2017-11-07,4862015,20.882191780821916,M,Black,2017-11-07,1,1,0
909864,8406167,felony,drug,2015-04-23,6892870,22.273972602739725,M,Black,2016-07-02,0,1,2
72764,2612798,misdemeanor,property,2018-11-30,6163577,22.72054794520548,F,Black,2017-02-03,1,0,3
442499,10986170,misdemeanor,drug,2012-11-30,5053285,29.23835616438356,M,White,2017-10-06,0,0,0
15353,2789164,misdemeanor,property,2018-10-29,3039691,34.391780821917806,F,White,2018-09-11,1,0,0
244925,5019807,misdemeanor,drug,2017-10-13,5050448,18.786301369863015,M,mixed,2017-10-08,0,0,0
74595,1496482,misdemeanor,drug,2019-06-06,2568623,38.24109589041096,M,Black,2018-12-10,0,0,0
230874,5175186,misdemeanor,violent,2017-09-15,5698616,39.18630136986302,M,mixed,2017-05-31,0,0,0
10071,9843830,felony,other,2020-07-14,5792197,21.95890410958904,M,Black,2017-05-09,0,1,0
230885,5830453,felony,property,2017-04-29,5830453,28.221917808219175,F,mixed,2017-04-29,0,1,0
45181,3466210,felony,other,2018-07-10,3488332,19.268493150684932,M,Black,2018-07-05,1,1,0
2852268,5941513,misdemeanor,violent,2017-03-31,5941513,28.863013698630137,M,Black,2017-03-31,0,0,0
251820,3571597,misdemeanor,other,2018-06-21,4307219,31.624657534246577,M,Black,2018-02-20,0,0,0
1243038,5295157,felony,violent,2017-08-25,5295157,26.567123287671233,M,Black,2017-08-25,1,1,0
50867,4174586,felony,drug,2018-03-15,5473408,20.72876712328767,M,Black,2017-07-21,1,1,4
265085,2818123,misdemeanor,property,2018-10-23,3232676,43.104109589041094,M,Black,2018-08-03,0,0,0
46047,9088114,felony,other,2014-09-08,7023735,31.136986301369863,M,White,2016-05-23,1,1,1
27836,5198987,misdemeanor,drug,2017-09-12,6766557,36.69041095890411,M,White,2016-08-09,0,0,0
988645,6990731,misdemeanor,property,2016-06-02,6990731,18.816438356164383,M,Black,2016-06-02,0,0,0
196266,5686023,misdemeanor,property,2017-06-03,5370074,29.63013698630137,M,Black,2017-08-11,0,0,0
32790,8662202,misdemeanor,other,2015-02-01,6744042,24.991780821917807,M,Black,2016-08-15,0,0,0
336042,9061817,misdemeanor,property,2014-09-14,5170311,55.30684931506849,M,White,2017-09-15,1,0,0
38681,4546237,misdemeanor,drug,2018-01-08,4546237,41.66301369863014,F,White,2018-01-08,0,0,0
21406,5819407,misdemeanor,other,2017-05-02,5590253,19.052054794520547,M,White,2017-06-26,0,0,1
55857,8345434,misdemeanor,violent,2015-05-14,6102845,27.07945205479452,F,White,2017-02-17,0,0,0
65387,6179507,misdemeanor,other,2017-01-31,7194627,18.813698630136987,M,Black,2016-04-26,0,0,1
1308319,5819314,misdemeanor,other,2017-05-02,5819314,19.27671232876712,M,Black,2017-05-02,0,0,0
909864,7768700,felony,drug,2015-11-11,6892870,22.273972602739725,M,Black,2016-07-02,0,1,2
533988,6485726,misdemeanor,property,2016-10-30,6485726,27.197260273972603,M,White,2016-10-30,0,0,0
56410,3514997,misdemeanor,property,2018-06-29,4937826,33.4027397260274,M,Black,2017-10-27,0,0,0
79024,6831590,misdemeanor,violent,2016-07-18,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
15353,2028456,misdemeanor,property,2019-03-20,3039691,34.391780821917806,F,White,2018-09-11,1,0,0
989231,6371591,felony,violent,2016-11-30,2777894,20.942465753424656,M,Black,2018-10-30,0,1,0
70259,2247209,misdemeanor,property,2019-02-11,2747588,23.843835616438355,M,mixed,2018-11-03,0,0,0
1009164,5127339,misdemeanor,property,2017-09-24,7293010,26.153424657534245,M,Black,2016-03-30,0,0,0
10237,4734726,misdemeanor,drug,2017-11-29,3013712,26.4986301369863,M,Black,2018-09-16,0,0,0
27924,277341,misdemeanor,other,2020-02-05,6822812,20.48219178082192,M,White,2016-07-21,1,0,0
780358,3168384,misdemeanor,violent,2018-08-18,4692540,32.16712328767123,M,White,2017-12-05,0,0,0
1302726,10367978,misdemeanor,property,2013-07-11,2950470,32.536986301369865,M,White,2018-09-27,0,0,2
27785,6511575,misdemeanor,property,2016-10-21,4280859,19.4,M,Black,2018-02-26,1,0,0
33253,6382969,misdemeanor,other,2016-11-28,4284534,24.306849315068497,M,Black,2018-02-25,0,0,0
2638329,5289195,misdemeanor,other,2017-08-28,5289194,35.1013698630137,M,Other,2017-08-28,0,0,0
910635,10659977,misdemeanor,other,2013-03-31,4973877,61.016438356164386,M,Black,2017-10-22,0,0,0
2597745,2700058,misdemeanor,violent,2018-11-14,2700058,56.92602739726028,M,White,2018-11-14,0,0,0
69593,5229233,felony,property,2017-09-08,6166510,35.4,F,mixed,2017-02-03,1,1,0
15930,10219403,felony,drug,2013-08-29,4079940,26.504109589041096,M,Black,2018-03-31,0,1,0
51576,3138307,misdemeanor,violent,2018-08-23,3138306,52.04657534246575,M,Black,2018-08-23,0,0,0
27249,6478529,misdemeanor,property,2016-11-01,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
66936,4334325,felony,violent,2018-02-14,4531245,46.295890410958904,M,Black,2018-01-10,1,1,0
27558,7965288,misdemeanor,property,2015-09-11,4448872,37.512328767123286,M,Black,2018-01-25,0,0,0
60742,6015800,misdemeanor,property,2017-03-13,6015800,28.254794520547943,M,Black,2017-03-13,0,0,0
861665,5132759,misdemeanor,property,2017-09-23,5132759,34.63835616438356,M,Black,2017-09-23,0,0,0
1137620,3127674,misdemeanor,property,2018-08-25,3130830,33.10958904109589,M,Black,2018-08-24,1,0,0
4981,6979573,misdemeanor,other,2016-06-06,6982985,37.38082191780822,M,White,2016-06-05,0,0,1
29542,4556311,misdemeanor,drug,2018-01-04,4668826,28.698630136986303,F,White,2017-12-09,0,0,0
220893,6065254,misdemeanor,other,2017-02-28,7488749,18.24109589041096,F,Black,2016-02-08,1,0,0
14780,11966928,misdemeanor,drug,2016-04-12,11966928,22.197260273972603,M,White,2016-04-12,0,0,0
184560,2533506,misdemeanor,other,2018-12-15,2790886,45.42739726027397,M,Black,2018-10-29,0,0,0
1609935,5397575,misdemeanor,other,2017-08-07,7395386,41.40547945205479,,,2016-03-02,0,0,0
81431,6007770,misdemeanor,drug,2017-03-15,6289055,34.40821917808219,M,Black,2017-01-01,0,0,3
910069,5059604,misdemeanor,violent,2017-10-05,5059604,27.77260273972603,F,mixed,2017-10-05,1,0,0
1801200,5819528,felony,violent,2017-05-02,5728587,54.44109589041096,M,White,2017-05-26,0,1,1
60347,8896247,felony,drug,2014-11-12,3372243,44.915068493150685,M,Black,2018-07-25,0,1,3
71257,5997163,misdemeanor,property,2017-03-18,2922536,33.320547945205476,M,Black,2018-10-02,0,0,0
265085,2573014,misdemeanor,property,2018-12-09,3232676,43.104109589041094,M,Black,2018-08-03,0,0,0
1713630,5180076,misdemeanor,property,2017-09-14,5180076,23.065753424657533,M,White,2017-09-14,0,0,0
3909,6374427,felony,property,2016-11-30,6370773,47.172602739726024,M,White,2016-12-01,1,1,1
932315,6291285,misdemeanor,violent,2016-12-30,6386392,22.084931506849315,M,Black,2016-11-26,1,0,0
45613,9488877,misdemeanor,violent,2014-05-03,3245978,36.178082191780824,F,Black,2018-07-31,0,0,0
46101,9984433,misdemeanor,violent,2013-11-21,2788963,46.00547945205479,M,White,2018-10-29,0,0,0
1064456,418118,misdemeanor,other,2020-01-08,2953487,26.27123287671233,M,Black,2018-09-26,0,0,0
915957,11163905,misdemeanor,other,2012-09-27,7206185,48.07671232876712,M,mixed,2016-04-21,0,0,0
1457941,8121440,misdemeanor,other,2015-07-26,7138010,43.21917808219178,F,White,2016-05-11,0,0,0
103801,10881298,misdemeanor,violent,2013-01-11,7470210,22.882191780821916,M,Black,2016-02-12,0,0,0
51323,5367900,felony,property,2017-08-11,4837325,32.26027397260274,M,White,2017-11-13,1,1,3
2456906,6639316,misdemeanor,drug,2016-09-14,6639316,22.794520547945204,F,White,2016-09-14,1,0,0
1103608,4541881,misdemeanor,drug,2018-01-09,4541881,27.410958904109588,F,White,2018-01-09,0,0,0
79024,6831591,misdemeanor,other,2016-07-18,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
82604,9555985,misdemeanor,drug,2014-04-10,2576292,34.865753424657534,M,Black,2018-12-07,1,0,1
1273296,5612796,misdemeanor,property,2017-06-20,6762675,28.167123287671235,F,White,2016-08-10,0,0,0
953314,6822460,felony,property,2016-07-21,5373998,23.87123287671233,M,White,2017-08-10,0,1,1
883902,3000440,misdemeanor,violent,2018-09-18,7153262,20.334246575342465,M,Black,2016-05-07,1,0,1
935306,10572204,misdemeanor,property,2013-04-30,6756714,41.45479452054794,M,Black,2016-08-11,0,0,0
1124386,7356969,misdemeanor,drug,2016-03-13,6928740,19.561643835616437,M,Black,2016-06-21,1,0,0
1055115,28951796,misdemeanor,drug,2012-01-25,7371681,57.56164383561644,M,White,2016-03-09,1,0,1
3664742,7478500,felony,drug,2016-02-10,7478500,21.77260273972603,M,Black,2016-02-10,0,1,0
2248903,5610688,misdemeanor,other,2017-06-20,7276076,33.21095890410959,M,White,2016-04-04,0,0,0
53703,1415417,felony,violent,2019-06-21,6648850,21.15068493150685,M,Black,2016-09-11,1,1,0
75450,953303,misdemeanor,property,2019-09-19,7462166,53.104109589041094,M,White,2016-02-16,0,0,0
35652,5268378,misdemeanor,property,2017-08-31,5268378,39.21369863013699,F,White,2017-08-31,0,0,0
19626,5436055,misdemeanor,violent,2017-07-29,4180689,21.15890410958904,F,mixed,2018-03-14,1,0,0
919650,10540690,misdemeanor,other,2013-05-12,7532175,34.915068493150685,M,Black,2016-01-24,0,0,0
1609935,586033,misdemeanor,other,2019-12-03,7395386,41.40547945205479,,,2016-03-02,0,0,0
106675,11349816,misdemeanor,drug,2012-07-27,6671035,23.64109589041096,M,Black,2016-09-05,0,0,0
27249,5025712,misdemeanor,other,2017-10-12,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
1171048,3774134,misdemeanor,drug,2018-05-13,3774134,32.556164383561644,F,Black,2018-05-13,0,0,0
1113857,6651280,misdemeanor,violent,2016-09-10,7004850,36.29041095890411,M,White,2016-05-29,0,0,0
951591,10130053,misdemeanor,violent,2013-09-29,5053353,26.583561643835615,M,Black,2017-10-06,0,0,0
1113786,10003495,misdemeanor,property,2013-11-15,7061405,21.46027397260274,F,Black,2016-05-13,1,0,0
81290,4524599,misdemeanor,other,2018-01-11,4524599,20.134246575342463,M,Black,2018-01-11,0,0,2
3243981,7603994,misdemeanor,other,2016-01-02,7603993,59.67397260273973,M,White,2016-01-02,0,0,0
1796824,5013608,misdemeanor,drug,2017-10-15,6858454,31.92054794520548,F,White,2016-07-11,0,0,0
35652,9197404,misdemeanor,drug,2014-08-01,5268378,39.21369863013699,F,White,2017-08-31,0,0,0
25670,2712910,misdemeanor,property,2018-11-11,3949162,35.26301369863014,F,Black,2018-04-12,0,0,0
60332,4552038,felony,property,2018-01-05,4552038,25.438356164383563,M,Black,2018-01-05,0,1,3
83874,8066203,felony,other,2015-08-12,4159297,24.51506849315069,F,Black,2018-03-19,0,1,0
738991,5168153,misdemeanor,violent,2017-09-17,5168153,30.04109589041096,M,mixed,2017-09-17,0,0,0
12352,4334398,felony,property,2018-02-14,4334398,19.084931506849315,M,Black,2018-02-14,1,1,1
19918,11937347,misdemeanor,violent,2015-07-14,2977729,27.96712328767123,M,White,2018-09-22,0,0,0
1301547,7633659,misdemeanor,drug,2015-12-21,6673313,29.424657534246577,M,mixed,2016-09-03,0,0,0
69593,9751104,misdemeanor,drug,2014-02-02,6166510,35.4,F,mixed,2017-02-03,1,0,0
57776,158320,felony,drug,2020-03-01,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
379371,8762876,felony,property,2014-12-31,4641585,25.254794520547943,M,,2017-12-14,0,1,1
404843,126696,misdemeanor,property,2020-03-06,3550258,32.032876712328765,M,mixed,2018-06-23,0,0,0
1609935,5433553,misdemeanor,violent,2017-07-31,7395386,41.40547945205479,,,2016-03-02,0,0,0
908756,3798799,misdemeanor,property,2018-05-08,7027943,35.915068493150685,M,Black,2016-05-21,0,0,0
1137620,3896329,misdemeanor,property,2018-04-20,3130830,33.10958904109589,M,Black,2018-08-24,1,0,0
358578,3991088,felony,other,2018-04-05,2511968,38.64109589041096,M,,2018-12-19,0,1,1
1074774,7021588,misdemeanor,property,2016-05-24,7021588,25.024657534246575,F,White,2016-05-24,0,0,0
57776,2057321,felony,drug,2019-03-15,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
910635,9127077,misdemeanor,other,2014-08-25,4973877,61.016438356164386,M,Black,2017-10-22,0,0,0
1268621,6975690,misdemeanor,violent,2016-06-07,6783898,50.276712328767125,M,White,2016-08-03,0,0,0
1302621,11420047,misdemeanor,violent,2012-07-02,2907242,54.24657534246575,M,Black,2018-10-05,0,0,0
358578,8866580,misdemeanor,property,2014-11-21,2511968,38.64109589041096,M,,2018-12-19,0,0,1
239629,10251819,misdemeanor,drug,2013-08-19,5585793,27.71780821917808,M,Black,2017-06-27,1,0,0
911310,7364521,misdemeanor,drug,2016-03-10,7364521,44.536986301369865,M,Black,2016-03-10,1,0,0
380061,7417657,felony,property,2016-02-25,7417657,28.87123287671233,F,White,2016-02-25,1,1,1
1026471,4327311,misdemeanor,other,2018-02-15,5775568,21.797260273972604,M,Black,2017-05-14,0,0,1
1439871,7773343,misdemeanor,property,2015-11-09,7030740,30.698630136986303,M,White,2016-05-20,1,0,2
873153,4532288,misdemeanor,other,2018-01-10,4532287,19.002739726027396,M,White,2018-01-10,0,0,0
27558,6802137,misdemeanor,property,2016-07-28,4448872,37.512328767123286,M,Black,2018-01-25,0,0,0
101916,9718685,misdemeanor,property,2014-02-12,7278705,25.991780821917807,M,Black,2016-04-03,0,0,0
1788,10809517,felony,violent,2013-02-06,5879415,46.961643835616435,M,,2017-04-17,0,1,0
522552,8239067,misdemeanor,drug,2015-06-19,6457126,32.62191780821918,F,White,2016-11-08,1,0,1
844881,6716680,misdemeanor,other,2016-08-23,2939914,22.983561643835618,M,White,2018-09-30,0,0,0
83299,2120387,misdemeanor,other,2019-03-06,6983854,18.16438356164383,,Black,2016-06-04,0,0,0
271093,3188624,misdemeanor,property,2018-08-11,3188624,20.695890410958903,M,Black,2018-08-11,0,0,0
721126,6090764,misdemeanor,property,2017-02-21,7453819,50.013698630136986,M,Black,2016-02-18,0,0,0
1518060,2418720,felony,property,2019-01-09,3476358,22.797260273972604,M,Black,2018-07-07,1,1,0
940651,8124223,misdemeanor,property,2015-07-24,3015248,40.293150684931504,F,mixed,2018-09-15,0,0,0
56410,9369661,misdemeanor,drug,2014-06-05,4937826,33.4027397260274,M,Black,2017-10-27,0,0,0
67140,1037837,felony,drug,2019-09-04,5670555,29.33150684931507,M,Black,2017-06-07,1,1,0
28614,3033487,misdemeanor,other,2018-09-12,6045036,25.895890410958906,M,Black,2017-03-05,0,0,0
344444,4458701,misdemeanor,property,2018-01-23,4865164,27.265753424657536,M,Black,2017-11-06,1,0,0
81823,8446943,misdemeanor,drug,2015-04-13,3806430,34.8986301369863,M,,2018-05-07,0,0,0
1801200,5788931,misdemeanor,violent,2017-05-10,5728587,54.44109589041096,M,White,2017-05-26,0,0,1
70259,2851646,misdemeanor,property,2018-10-16,2747588,23.843835616438355,M,mixed,2018-11-03,0,0,0
4981,8256922,misdemeanor,violent,2015-06-13,6982985,37.38082191780822,M,White,2016-06-05,0,0,1
69058,7844635,misdemeanor,drug,2015-10-19,7255033,49.24931506849315,F,mixed,2016-04-10,1,0,0
1901,7528243,felony,violent,2016-01-27,5159413,53.865753424657534,M,mixed,2017-09-18,0,1,0
1309509,9109520,misdemeanor,property,2014-08-31,2495644,31.46849315068493,M,White,2018-12-24,0,0,0
44351,4130120,misdemeanor,property,2018-03-24,4130120,27.805479452054794,F,Black,2018-03-24,0,0,0
57158,11170763,misdemeanor,drug,2012-09-25,3882249,29.983561643835618,M,Black,2018-04-23,0,0,0
251820,4294589,misdemeanor,other,2018-02-22,4307219,31.624657534246577,M,Black,2018-02-20,0,0,0
60347,4283817,felony,drug,2018-02-25,3372243,44.915068493150685,M,Black,2018-07-25,0,1,3
50827,2949193,felony,property,2018-09-27,5665899,21.778082191780825,M,Black,2017-06-08,1,1,0
239629,3962327,felony,drug,2018-04-11,5585793,27.71780821917808,M,Black,2017-06-27,1,1,0
3353632,6989420,misdemeanor,other,2016-06-03,7525705,24.649315068493152,M,Black,2016-01-28,0,0,0
1463249,6576617,misdemeanor,other,2016-10-02,6576617,18.054794520547944,F,Black,2016-10-02,0,0,0
2870,5231180,misdemeanor,drug,2017-09-07,3819130,38.43835616438356,M,White,2018-05-04,0,0,0
339988,5751489,misdemeanor,property,2017-05-19,5998375,56.57534246575342,M,,2017-03-17,0,0,1
57732,10164885,felony,drug,2013-09-17,5844042,26.22739726027397,M,Black,2017-04-26,0,1,0
55112,5344590,misdemeanor,drug,2017-08-16,7200043,46.46849315068493,M,White,2016-04-23,1,0,0
8778,8211692,felony,violent,2015-06-29,7307141,34.32876712328767,M,Black,2016-03-26,1,1,2
1058804,27580500,misdemeanor,property,2012-03-25,6215258,38.893150684931506,M,White,2017-01-20,0,0,0
586087,230530,misdemeanor,violent,2020-02-15,4497239,31.265753424657536,M,Black,2018-01-17,0,0,0
55112,9022569,misdemeanor,drug,2014-09-27,7200043,46.46849315068493,M,White,2016-04-23,1,0,0
1065449,6747087,misdemeanor,other,2016-08-12,6236432,32.635616438356166,M,White,2017-01-13,1,0,0
57732,9203264,misdemeanor,other,2014-07-30,5844042,26.22739726027397,M,Black,2017-04-26,0,0,0
27836,626077,felony,other,2019-11-25,6766557,36.69041095890411,M,White,2016-08-09,0,1,0
1059734,6293351,misdemeanor,property,2016-12-30,6984750,27.78904109589041,F,Black,2016-06-04,1,0,1
50867,8500293,misdemeanor,drug,2015-03-26,5473408,20.72876712328767,M,Black,2017-07-21,1,0,4
253477,7019251,misdemeanor,other,2016-05-24,7019251,51.3013698630137,M,White,2016-05-24,0,0,1
46047,9770769,felony,other,2014-01-26,7023735,31.136986301369863,M,White,2016-05-23,1,1,1
1244695,2134251,felony,other,2019-03-05,3046602,45.02739726027397,F,White,2018-09-10,1,1,2
106675,9664170,felony,drug,2014-03-06,6671035,23.64109589041096,M,Black,2016-09-05,0,1,0
320631,449977,misdemeanor,property,2020-01-01,6305418,31.63013698630137,M,Black,2016-12-23,1,0,0
767053,2667595,misdemeanor,property,2018-11-20,2667595,26.07123287671233,M,Black,2018-11-20,1,0,0
988101,7227303,misdemeanor,property,2020-10-21,6185866,33.271232876712325,M,Black,2017-01-28,0,0,1
49727,4558850,misdemeanor,drug,2018-01-03,4697408,19.90684931506849,M,Black,2017-12-04,0,0,0
75426,1361643,misdemeanor,drug,2019-07-02,6724650,20.78904109589041,M,White,2016-08-20,0,0,0
36554,8156929,misdemeanor,violent,2015-07-15,6704707,36.23835616438356,M,mixed,2016-08-26,0,0,0
81982,9132236,felony,property,2014-08-23,5427759,26.80821917808219,M,Black,2017-07-31,1,1,0
74723,6105589,misdemeanor,drug,2017-02-16,4502652,33.131506849315066,M,White,2018-01-16,0,0,0
1611752,7291545,misdemeanor,other,2016-03-31,3648891,41.035616438356165,M,White,2018-06-06,0,0,0
929734,7206255,misdemeanor,drug,2016-04-21,2971473,40.465753424657535,M,White,2018-09-24,0,0,0
46101,3373087,misdemeanor,violent,2018-07-25,2788963,46.00547945205479,M,White,2018-10-29,0,0,0
58583,6104514,misdemeanor,property,2017-02-16,3982258,27.813698630136987,M,Black,2018-04-07,1,0,1
13178,6089307,felony,property,2017-02-21,6641052,20.01095890410959,M,Black,2016-09-13,1,1,0
23784,9943572,misdemeanor,other,2013-12-03,4559816,26.156164383561645,F,White,2018-01-03,1,0,0
320631,257568,misdemeanor,property,2020-02-10,6305418,31.63013698630137,M,Black,2016-12-23,1,0,0
24750,11036473,felony,drug,2012-11-14,2586870,35.0958904109589,M,White,2018-12-06,0,1,0
172713,6594587,felony,violent,2016-09-26,4874761,24.205479452054796,M,Black,2017-11-04,0,1,1
5400,4031696,misdemeanor,property,2020-07-22,4292218,27.21917808219178,M,Black,2018-02-22,1,0,0
26596,7430506,misdemeanor,property,2016-02-22,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
243705,3549994,misdemeanor,property,2018-06-24,6532455,18.654794520547945,M,Black,2016-10-17,0,0,0
26258,6836654,felony,drug,2016-07-17,4367944,22.027397260273972,M,Black,2018-02-08,0,1,0
1116388,6585372,misdemeanor,violent,2016-09-29,6585372,26.942465753424656,M,Black,2016-09-29,1,0,0
329378,6316765,misdemeanor,violent,2016-12-20,6316765,21.457534246575342,M,Black,2016-12-20,0,0,0
75450,710511,misdemeanor,property,2019-11-07,7462166,53.104109589041094,M,White,2016-02-16,0,0,0
92826,3186875,misdemeanor,other,2018-08-12,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
83299,6983854,misdemeanor,other,2016-06-04,6983854,18.16438356164383,,Black,2016-06-04,0,0,0
15930,2021231,misdemeanor,property,2019-03-21,4079940,26.504109589041096,M,Black,2018-03-31,0,0,0
1448386,11548168,misdemeanor,property,2012-05-21,5958672,44.989041095890414,M,Black,2017-03-29,0,0,0
1055115,11440963,felony,property,2012-06-25,7371681,57.56164383561644,M,White,2016-03-09,1,1,1
1803390,9168663,misdemeanor,property,2014-08-11,4599708,26.704109589041096,F,White,2017-12-23,0,0,0
780358,2492368,misdemeanor,other,2018-12-26,4692540,32.16712328767123,M,White,2017-12-05,0,0,0
65964,9706604,felony,violent,2014-02-18,6725060,24.34794520547945,M,Black,2016-08-20,1,1,0
379371,4186984,misdemeanor,property,2018-03-13,4641585,25.254794520547943,M,,2017-12-14,0,0,1
79024,35585,misdemeanor,other,2020-04-17,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
67939,9250707,misdemeanor,property,2014-07-15,5475688,60.42191780821918,M,Black,2017-07-21,0,0,1
101916,9218695,misdemeanor,property,2014-07-25,7278705,25.991780821917807,M,Black,2016-04-03,0,0,0
206826,6892253,misdemeanor,property,2016-07-03,6892253,37.24109589041096,M,Black,2016-07-03,0,0,0
57158,10361762,misdemeanor,drug,2013-07-12,3882249,29.983561643835618,M,Black,2018-04-23,0,0,0
2497447,5560404,felony,violent,2017-07-04,5560404,55.80821917808219,F,Black,2017-07-04,0,1,0
2844478,5766861,felony,property,2017-05-16,5766861,25.008219178082193,M,Black,2017-05-16,0,1,0
344444,6640139,misdemeanor,property,2016-09-13,4865164,27.265753424657536,M,Black,2017-11-06,1,0,0
2931988,6457032,misdemeanor,other,2016-11-08,6457031,54.512328767123286,M,White,2016-11-08,0,0,0
57776,10819464,felony,drug,2013-02-03,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
10779,8821393,felony,violent,2014-12-09,5329404,29.783561643835615,F,Black,2017-08-19,0,1,0
32779,6049457,felony,drug,2017-03-03,6049457,27.38082191780822,M,Black,2017-03-03,0,1,0
3462861,11345267,misdemeanor,other,2012-07-29,6676950,71.27123287671233,M,Black,2016-09-02,0,0,0
53703,6500631,misdemeanor,violent,2016-10-24,6648850,21.15068493150685,M,Black,2016-09-11,1,0,0
35378,7917847,misdemeanor,other,2015-09-26,3368502,62.18082191780822,M,Black,2018-07-26,0,0,0
15930,10157180,felony,drug,2013-09-19,4079940,26.504109589041096,M,Black,2018-03-31,0,1,0
984444,8344319,misdemeanor,drug,2015-05-14,6058937,24.95890410958904,M,White,2017-03-01,0,0,0
48080,7325778,misdemeanor,violent,2016-03-21,6445341,38.95890410958904,M,Black,2016-11-11,0,0,0
667567,6835425,misdemeanor,property,2016-07-18,6835425,50.54246575342466,M,Black,2016-07-18,0,0,0
92636,7041224,misdemeanor,property,2016-05-18,5155920,56.054794520547944,M,Black,2017-09-19,0,0,0
74726,8403690,misdemeanor,drug,2015-04-24,3646741,26.556164383561644,M,Black,2018-06-06,0,0,0
1116388,11407163,misdemeanor,property,2012-07-06,6585372,26.942465753424656,M,Black,2016-09-29,1,0,0
220893,1528443,felony,violent,2019-05-31,7488749,18.24109589041096,F,Black,2016-02-08,1,1,0
56090,6968069,misdemeanor,other,2016-06-09,6916269,18.29041095890411,M,White,2016-06-25,1,0,1
27382,9667837,misdemeanor,other,2014-03-05,7381538,26.564383561643837,M,Black,2016-03-07,1,0,0
13605,7137668,misdemeanor,other,2016-05-11,7137668,44.14520547945205,F,Asian,2016-05-11,0,0,0
2934116,6503640,misdemeanor,other,2016-10-24,6598254,37.6958904109589,M,White,2016-09-25,0,0,0
51576,1049096,felony,violent,2019-09-02,3138306,52.04657534246575,M,Black,2018-08-23,0,1,0
25060,10613328,misdemeanor,property,2013-04-17,4796664,25.947945205479453,F,Black,2017-11-19,1,0,0
1039827,2480180,misdemeanor,other,2018-12-27,3839724,22.438356164383563,M,Black,2018-05-01,0,0,0
